"","QB","posteam","week","air_yards","down","ydstogo","complete_pass","touchdown","interception","yards_gained","wp","epa","cpoe","game_seconds_remaining","half_seconds_remaining","Label","Label2","yd_10_segments"
"2332","D.Jones","NYG",3,5,1,10,0,0,0,0,0.595317244529724,-0.497975811129436,-76.1274218559265,1343,1343,"Average Play","Incompletion","LOS to 10yd"
"2333","D.Jones","NYG",3,22,3,4,0,0,0,0,0.589951813220978,-1.87636718968861,-39.6744549274445,1294,1294,"Bad Play","Incompletion","20yd to 30yd"
"2334","M.Ryan","ATL",3,2,2,7,1,0,0,3,0.554486453533173,-0.274565813364461,20.5232441425323,1144,1144,"Average Play","Completion","LOS to 10yd"
"2335","M.Ryan","ATL",3,15,3,4,0,0,0,0,0.540552139282227,-1.50852358876728,-48.7880349159241,1101,1101,"Bad Play","Incompletion","10yd to 20yd"
"2336","D.Jones","NYG",3,-5,2,6,1,0,0,12,0.572123408317566,1.0260625272058,13.1142675876617,1017,1017,"Good Play","Completion","Behind LOS"
"2337","D.Jones","NYG",3,-5,1,10,1,0,0,3,0.607085525989532,-0.296119198435917,12.6842617988586,983,983,"Average Play","Completion","Behind LOS"
"2338","D.Jones","NYG",3,5,2,7,1,0,0,7,0.611949563026428,0.799093964975327,25.2984046936035,947,947,"Good Play","Completion","LOS to 10yd"
"2339","D.Jones","NYG",3,5,3,5,1,0,0,5,0.617785811424255,1.24153949634638,28.9025604724884,862,862,"Good Play","Completion","LOS to 10yd"
"2340","D.Jones","NYG",3,13,1,10,1,0,0,16,0.659912586212158,0.945572975964751,41.5963113307953,813,813,"Good Play","Completion","10yd to 20yd"
"2341","M.Ryan","ATL",3,-5,2,7,1,0,0,-1,0.171873822808266,-0.673399874707684,39.6254658699036,738,738,"Bad Play","Completion","Behind LOS"
"2342","M.Ryan","ATL",3,10,3,8,1,0,0,10,0.156634762883186,1.72739517618902,33.7221384048462,694,694,"Good Play","Completion","10yd to 20yd"
"2343","M.Ryan","ATL",3,2,2,7,1,0,0,26,0.188080087304115,1.87678385525942,19.8220610618591,622,622,"Good Play","Completion","LOS to 10yd"
"2344","M.Ryan","ATL",3,-6,2,8,1,0,0,4,0.223230943083763,-0.0245889563811943,13.9085650444031,540,540,"Average Play","Completion","Behind LOS"
"2345","M.Ryan","ATL",3,5,3,4,1,0,0,6,0.274978309869766,1.05532444140408,31.408280134201,501,501,"Good Play","Completion","LOS to 10yd"
"2346","M.Ryan","ATL",3,6,2,16,1,0,0,14,0.276492923498154,1.19042601651745,24.6601283550262,419,419,"Good Play","Completion","LOS to 10yd"
"2347","M.Ryan","ATL",3,0,3,2,1,0,0,4,0.343002885580063,0.847812081221491,29.0764331817627,391,391,"Good Play","Completion","LOS to 10yd"
"2348","M.Ryan","ATL",3,2,1,7,1,0,0,1,0.372984975576401,-0.374118410341907,27.4076044559479,356,356,"Average Play","Completion","LOS to 10yd"
"2349","M.Ryan","ATL",3,6,2,6,0,0,0,0,0.365255624055862,-0.902355955389794,-38.8899326324463,307,307,"Bad Play","Incompletion","LOS to 10yd"
"2350","M.Ryan","ATL",3,1,2,1,1,1,0,1,0.421035528182983,0.950102940609213,40.4163777828217,256,256,"Good Play","Touchdown","LOS to 10yd"
"2351","D.Jones","NYG",3,0,1,10,1,0,0,4,0.558786034584045,-0.0984897573944181,24.8841345310211,253,253,"Average Play","Completion","LOS to 10yd"
"2352","D.Jones","NYG",3,5,1,10,1,0,0,9,0.583987772464752,0.481169510749169,20.0228214263916,217,217,"Good Play","Completion","LOS to 10yd"
"2353","D.Jones","NYG",3,5,1,10,0,0,0,0,0.676734745502472,-0.493374203448184,-79.7825217247009,135,135,"Average Play","Incompletion","LOS to 10yd"
"2354","D.Jones","NYG",3,-6,3,19,1,0,0,10,0.546276330947876,-0.411932583199814,12.1115505695343,125,125,"Average Play","Completion","Behind LOS"
"2355","M.Ryan","ATL",3,-1,1,10,1,0,0,28,0.552591621875763,1.42120091390098,12.6549124717712,110,110,"Good Play","Completion","Behind LOS"
"2356","M.Ryan","ATL",3,16,2,8,1,0,0,25,0.64453661441803,1.10589397524018,42.0570850372314,64,64,"Good Play","Completion","10yd to 20yd"
"2357","J.Goff","DET",3,10,1,10,0,0,0,0,0.546261787414551,-0.734203382860869,-67.1888053417206,3600,1800,"Bad Play","Incompletion","10yd to 20yd"
"2358","J.Goff","DET",3,5,2,10,1,0,0,11,0.52802985906601,1.43199177994393,19.5892632007599,3595,1795,"Good Play","Completion","LOS to 10yd"
"2359","J.Goff","DET",3,5,1,10,0,0,0,0,0.579976439476013,-0.534828370437026,-80.2197337150574,3537,1737,"Average Play","Incompletion","LOS to 10yd"
"2360","J.Goff","DET",3,8,3,9,0,0,0,0,0.53084397315979,-1.71034991019405,-47.8446215391159,3490,1690,"Bad Play","Incompletion","LOS to 10yd"
"2361","L.Jackson","BAL",3,4,1,10,1,0,0,5,0.471496909856796,0.0339743127115071,19.5168077945709,3477,1677,"Average Play","Completion","LOS to 10yd"
"2362","L.Jackson","BAL",3,14,1,10,1,0,0,16,0.516138792037964,1.16621576808393,34.765213727951,3255,1455,"Good Play","Completion","10yd to 20yd"
"2363","L.Jackson","BAL",3,11,1,10,1,0,0,11,0.547635436058044,0.750937288161367,25.1904726028442,3217,1417,"Good Play","Completion","10yd to 20yd"
"2364","J.Goff","DET",3,2,2,8,1,0,0,3,0.569336712360382,-0.459567405981943,17.3004508018494,2974,1174,"Average Play","Completion","LOS to 10yd"
"2365","J.Goff","DET",3,2,3,5,1,0,0,4,0.545252084732056,-0.690584275638685,22.0223188400269,2936,1136,"Bad Play","Completion","LOS to 10yd"
"2366","L.Jackson","BAL",3,15,1,10,0,0,0,0,0.468317925930023,-0.612022202229127,-73.2692241668701,2848,1048,"Bad Play","Incompletion","10yd to 20yd"
"2367","L.Jackson","BAL",3,4,2,15,1,0,0,6,0.501101493835449,-0.201356299687177,19.4547414779663,2734,934,"Average Play","Completion","LOS to 10yd"
"2368","J.Goff","DET",3,2,1,10,0,0,0,0,0.511369228363037,-0.61504914611578,NA,2658,858,"Bad Play","Incompletion","LOS to 10yd"
"2369","L.Jackson","BAL",3,42,1,10,0,0,0,0,0.547052025794983,-0.518942142371088,-31.2677681446075,2546,746,"Average Play","Incompletion","40yd to 50yd"
"2370","L.Jackson","BAL",3,15,2,10,1,0,0,21,0.531471610069275,1.95141948852688,40.6494677066803,2538,738,"Good Play","Completion","10yd to 20yd"
"2371","L.Jackson","BAL",3,25,2,10,0,0,0,0,0.602596998214722,-0.635268214158714,-31.6089570522308,2462,662,"Bad Play","Incompletion","20yd to 30yd"
"2372","J.Goff","DET",3,5,1,10,1,0,0,5,0.431334108114243,-0.202412459068,19.4142520427704,2405,605,"Average Play","Completion","LOS to 10yd"
"2373","J.Goff","DET",3,41,1,10,0,0,0,0,0.469803482294083,-0.522546780994162,-34.4819128513336,2328,528,"Average Play","Incompletion","40yd to 50yd"
"2374","L.Jackson","BAL",3,25,2,9,1,0,0,37,0.687617480754852,2.69535092363367,58.8475316762924,2104,304,"Good Play","Completion","20yd to 30yd"
"2375","L.Jackson","BAL",3,18,2,18,0,0,0,0,0.708541750907898,-0.506343347427901,-26.4204919338226,2011,211,"Average Play","Incompletion","10yd to 20yd"
"2376","L.Jackson","BAL",3,19,3,18,1,1,0,19,0.690389215946198,4.17260435118806,70.2342361211777,2001,201,"Big Time Play","Touchdown","10yd to 20yd"
"2377","J.Goff","DET",3,4,1,10,1,0,0,8,0.223054200410843,0.548222210840322,18.1759655475616,1995,195,"Good Play","Completion","LOS to 10yd"
"2378","J.Goff","DET",3,0,3,2,1,0,0,1,0.222453057765961,-1.46859923948068,26.1923015117645,1923,123,"Bad Play","Completion","LOS to 10yd"
"2379","L.Jackson","BAL",3,36,1,10,0,0,0,0,0.826332449913025,-0.32785008510109,-37.9171043634415,1910,110,"Average Play","Incompletion","30yd to 40yd"
"2380","L.Jackson","BAL",3,29,2,10,1,0,0,29,0.815532982349396,2.27921352401609,62.043172121048,1904,104,"Good Play","Completion","20yd to 30yd"
"2381","L.Jackson","BAL",3,2,1,10,0,0,0,0,0.855813443660736,-0.289784653519746,NA,1895,95,"Average Play","Incompletion","LOS to 10yd"
"2382","L.Jackson","BAL",3,2,2,10,1,0,0,3,0.846506714820862,-0.483879250707105,17.5221800804138,1889,89,"Average Play","Completion","LOS to 10yd"
"2383","L.Jackson","BAL",3,36,3,7,0,0,0,0,0.824563026428223,-1.43952518969309,-33.8063985109329,1841,41,"Bad Play","Incompletion","30yd to 40yd"
"2384","J.Goff","DET",3,-2,1,10,0,0,0,0,0.18419024348259,0.00790382002014667,-89.5283818244934,1827,27,"Average Play","Incompletion","Behind LOS"
"2385","J.Goff","DET",3,0,2,10,1,0,0,15,0.172350823879242,0.131010330282152,35.9722316265106,1825,25,"Average Play","Completion","LOS to 10yd"
"2386","J.Goff","DET",3,-3,1,10,1,0,0,10,0.19683313369751,-0.0555954002193175,9.82853770256042,1819,19,"Average Play","Completion","Behind LOS"
"2387","J.Goff","DET",3,18,1,10,0,0,0,0,0.203586906194687,-0.232979401422199,-63.726395368576,1811,11,"Average Play","Incompletion","10yd to 20yd"
"2388","L.Jackson","BAL",3,9,1,10,1,0,0,9,0.804994702339172,0.820900828577578,26.9383072853088,1800,1800,"Good Play","Completion","LOS to 10yd"
"2389","L.Jackson","BAL",3,24,2,8,1,0,0,41,0.799290657043457,3.4748619638849,54.1452676057816,1735,1735,"Good Play","Completion","20yd to 30yd"
"2390","L.Jackson","BAL",3,32,1,10,0,0,0,0,0.869942188262939,-0.448448921786621,-32.4830591678619,1694,1694,"Average Play","Incompletion","30yd to 40yd"
"2391","L.Jackson","BAL",3,32,3,10,0,0,0,0,0.860619306564331,-1.18004468058219,-34.2582046985626,1647,1647,"Bad Play","Incompletion","30yd to 40yd"
"2392","J.Goff","DET",3,3,1,10,1,0,0,5,0.134272396564484,-0.0554794077761471,17.4194097518921,1636,1636,"Average Play","Completion","LOS to 10yd"
"2393","J.Goff","DET",3,5,2,5,1,0,0,12,0.130495190620422,0.967320440337062,23.1812179088593,1595,1595,"Good Play","Completion","LOS to 10yd"
"2394","J.Goff","DET",3,-3,2,12,1,0,0,11,0.131031662225723,1.07986036967486,10.1419627666473,1521,1521,"Good Play","Completion","Behind LOS"
"2395","J.Goff","DET",3,2,1,10,1,0,0,14,0.15834566950798,0.800911243306473,16.7544782161713,1429,1429,"Good Play","Completion","LOS to 10yd"
"2396","J.Goff","DET",3,-1,1,10,1,0,0,19,0.173045635223389,1.24454005388543,11.7475211620331,1389,1389,"Good Play","Completion","Behind LOS"
"2397","J.Goff","DET",3,9,2,9,1,0,0,9,0.189470335841179,1.26916217402322,49.6987521648407,1303,1303,"Good Play","Completion","LOS to 10yd"
"2398","J.Goff","DET",3,-4,1,4,1,0,0,2,0.204058617353439,-0.05405567237176,13.0735278129578,1267,1267,"Average Play","Completion","Behind LOS"
"2399","L.Jackson","BAL",3,7,1,10,1,0,0,7,0.759227931499481,0.360898461658508,24.3532299995422,1221,1221,"Good Play","Completion","LOS to 10yd"
"2400","L.Jackson","BAL",3,15,2,5,1,0,0,24,0.798064708709717,1.99117182556074,39.6181404590607,1034,1034,"Good Play","Completion","10yd to 20yd"
"2401","L.Jackson","BAL",3,11,1,10,0,0,0,0,0.866875529289246,-0.51864510064479,-62.1711492538452,988,988,"Average Play","Incompletion","10yd to 20yd"
"2402","L.Jackson","BAL",3,4,2,10,1,0,0,5,0.859016239643097,-0.0439050056738779,20.9788203239441,983,983,"Average Play","Completion","LOS to 10yd"
"2403","L.Jackson","BAL",3,4,3,5,0,0,0,0,0.854058444499969,-1.35546108580416,NA,956,956,"Bad Play","Incompletion","LOS to 10yd"
"2404","J.Goff","DET",3,-9,1,10,1,0,0,-3,0.174099460244179,-1.45576314488426,23.288094997406,941,941,"Bad Play","Completion","Behind LOS"
"2405","J.Goff","DET",3,12,2,7,0,0,0,0,0.203264638781548,-0.858013804303482,NA,857,857,"Bad Play","Incompletion","10yd to 20yd"
"2406","J.Goff","DET",3,11,3,7,1,0,0,11,0.178749218583107,1.9975658794865,39.0349686145782,849,849,"Good Play","Completion","10yd to 20yd"
"2407","J.Goff","DET",3,-5,3,6,1,0,0,9,0.272111058235168,1.5293006793363,12.8544926643372,670,670,"Good Play","Completion","Behind LOS"
"2408","J.Goff","DET",3,1,2,6,1,0,0,6,0.278555005788803,1.38103929924546,22.0041811466217,587,587,"Good Play","Completion","LOS to 10yd"
"2409","L.Jackson","BAL",3,15,1,10,1,0,0,18,0.674758613109589,1.09179695881903,36.7927134037018,496,496,"Good Play","Completion","10yd to 20yd"
"2410","L.Jackson","BAL",3,24,3,10,0,0,1,0,0.709813714027405,-2.85613583982922,-39.2843455076218,333,333,"Bad Play","Interception","20yd to 30yd"
"2411","J.Goff","DET",3,9,1,10,1,0,0,24,0.433618664741516,1.46066234284081,45.2125430107117,325,325,"Good Play","Completion","LOS to 10yd"
"2412","J.Goff","DET",3,19,2,9,1,0,0,19,0.453762024641037,1.69837015640223,56.0262471437454,235,235,"Good Play","Completion","10yd to 20yd"
"2413","J.Goff","DET",3,-2,2,11,1,0,0,22,0.540489017963409,2.28708100446966,11.0393941402435,154,154,"Good Play","Completion","Behind LOS"
"2414","L.Jackson","BAL",3,13,2,13,0,0,0,0,0.303268313407898,-0.0582905732444488,-71.402895450592,40,40,"Average Play","Incompletion","10yd to 20yd"
"2415","L.Jackson","BAL",3,29,4,19,1,0,0,36,0.175838813185692,0.724346293194685,70.9878325462341,26,26,"Good Play","Completion","20yd to 30yd"
"2416","L.Jackson","BAL",3,13,2,10,0,0,0,0,0.422805219888687,0.228715144961088,NA,6,6,"Good Play","Incompletion","10yd to 20yd"
"2417","S.Darnold","CAR",3,7,1,10,1,0,0,7,0.433207958936691,0.429595700930804,24.9841153621674,3600,1800,"Good Play","Completion","LOS to 10yd"
"2418","S.Darnold","CAR",3,16,2,3,0,0,0,0,0.434231877326965,-0.845956434030086,-69.1610038280487,3559,1759,"Bad Play","Incompletion","10yd to 20yd"
"2419","S.Darnold","CAR",3,5,3,3,0,0,0,0,0.416276931762695,-1.75649731000885,-71.3888108730316,3555,1755,"Bad Play","Incompletion","LOS to 10yd"
"2420","D.Mills","HOU",3,-2,2,5,1,0,0,-1,0.630800127983093,-1.03849747264758,11.1570119857788,3509,1709,"Bad Play","Completion","Behind LOS"
"2421","D.Mills","HOU",3,-4,3,6,0,0,0,0,0.605766713619232,-1.57087473827414,-86.4636301994324,3470,1670,"Bad Play","Incompletion","Behind LOS"
"2422","S.Darnold","CAR",3,-6,1,10,1,0,0,1,0.433207958936691,-0.397510192357004,11.1846685409546,3337,1537,"Average Play","Completion","Behind LOS"
"2423","S.Darnold","CAR",3,4,2,9,0,0,0,0,0.41529580950737,-0.737742359749973,-79.4994235038757,3289,1489,"Bad Play","Incompletion","LOS to 10yd"
"2424","S.Darnold","CAR",3,23,3,9,1,0,0,29,0.389927685260773,3.25919988751411,65.9866213798523,3279,1479,"Good Play","Completion","20yd to 30yd"
"2425","S.Darnold","CAR",3,11,1,10,1,0,0,12,0.48011788725853,0.761696734116413,34.4864189624786,3233,1433,"Good Play","Completion","10yd to 20yd"
"2426","S.Darnold","CAR",3,13,2,7,1,0,0,26,0.51925390958786,2.22029534931062,28.9551615715027,3147,1347,"Good Play","Completion","10yd to 20yd"
"2427","D.Mills","HOU",3,8,1,20,1,0,0,11,0.378423184156418,0.349195151822641,26.5083193778992,3023,1223,"Good Play","Completion","LOS to 10yd"
"2428","D.Mills","HOU",3,3,2,9,1,0,0,4,0.397847235202789,-0.390793720027432,17.1169221401215,2994,1194,"Average Play","Completion","LOS to 10yd"
"2429","S.Darnold","CAR",3,-1,1,10,1,0,0,1,0.64484566450119,-0.535761449951679,11.0272884368896,2910,1110,"Average Play","Completion","Behind LOS"
"2430","S.Darnold","CAR",3,13,2,9,1,0,0,13,0.632682800292969,1.45605085836723,34.750509262085,2864,1064,"Good Play","Completion","10yd to 20yd"
"2431","S.Darnold","CAR",3,0,2,6,1,0,0,8,0.688050389289856,0.829658836941235,24.7160851955414,2700,900,"Good Play","Completion","LOS to 10yd"
"2432","S.Darnold","CAR",3,9,1,10,0,0,0,0,0.731995820999146,-0.567939876927994,-69.8904514312744,2586,786,"Average Play","Incompletion","LOS to 10yd"
"2433","S.Darnold","CAR",3,18,2,10,1,0,0,24,0.719612181186676,2.21371708257357,44.3890452384949,2581,781,"Good Play","Completion","10yd to 20yd"
"2434","S.Darnold","CAR",3,-3,2,8,0,0,0,0,0.765187978744507,-0.752556962252129,-87.1609091758728,2494,694,"Bad Play","Incompletion","Behind LOS"
"2435","S.Darnold","CAR",3,9,3,13,1,0,0,12,0.732831597328186,0.565760764875449,32.7026903629303,2489,689,"Good Play","Completion","LOS to 10yd"
"2436","S.Darnold","CAR",3,8,2,15,0,0,0,0,0.667074799537659,-0.655156336724758,-77.5975525379181,2098,298,"Bad Play","Incompletion","LOS to 10yd"
"2437","S.Darnold","CAR",3,-2,3,15,1,0,0,7,0.653953194618225,-0.237937968457118,10.4186713695526,2093,293,"Average Play","Completion","Behind LOS"
"2438","D.Mills","HOU",3,1,3,13,1,0,0,5,0.302125424146652,-0.629485724726692,15.2840495109558,1971,171,"Bad Play","Completion","LOS to 10yd"
"2439","S.Darnold","CAR",3,3,1,10,0,0,0,0,0.708837568759918,-0.415775648318231,-81.300961971283,1928,128,"Average Play","Incompletion","LOS to 10yd"
"2440","S.Darnold","CAR",3,5,2,10,1,0,0,8,0.691178441047668,0.225877437507734,18.2608902454376,1923,123,"Good Play","Completion","LOS to 10yd"
"2441","D.Mills","HOU",3,8,1,10,1,0,0,8,0.365874528884888,0.0362360227154568,48.622727394104,1897,97,"Average Play","Completion","LOS to 10yd"
"2442","D.Mills","HOU",3,28,2,2,1,0,0,30,0.404175907373428,2.01982874952955,58.6636602878571,1879,79,"Good Play","Completion","20yd to 30yd"
"2443","D.Mills","HOU",3,9,2,6,1,0,0,10,0.435373067855835,0.893591464468045,35.9332740306854,1853,53,"Good Play","Completion","LOS to 10yd"
"2444","D.Mills","HOU",3,6,2,10,1,0,0,11,0.431924343109131,1.81488953757798,25.9728133678436,1836,36,"Good Play","Completion","LOS to 10yd"
"2445","D.Mills","HOU",3,1,1,1,1,1,0,1,0.459112495183945,0.824260760506149,35.6484472751617,1829,29,"Good Play","Touchdown","LOS to 10yd"
"2446","S.Darnold","CAR",3,6,1,10,1,0,0,10,0.532394468784332,0.187773035955615,18.2493388652802,1825,25,"Average Play","Completion","LOS to 10yd"
"2447","D.Mills","HOU",3,-2,1,10,0,0,0,0,0.53509908914566,-0.62634092848748,NA,1795,1795,"Bad Play","Incompletion","Behind LOS"
"2448","D.Mills","HOU",3,6,2,10,1,0,0,10,0.52077305316925,1.33384197019041,20.869392156601,1791,1791,"Good Play","Completion","LOS to 10yd"
"2449","D.Mills","HOU",3,0,2,7,1,0,0,5,0.538764953613281,0.0639609727077186,23.5943555831909,1719,1719,"Average Play","Completion","LOS to 10yd"
"2450","D.Mills","HOU",3,5,3,2,1,0,0,5,0.55417412519455,0.922973091946915,23.7248122692108,1680,1680,"Good Play","Completion","LOS to 10yd"
"2451","D.Mills","HOU",3,16,1,10,0,0,0,0,0.567715108394623,-0.516940186265856,-62.8628075122833,1642,1642,"Average Play","Incompletion","10yd to 20yd"
"2452","D.Mills","HOU",3,35,2,4,0,0,0,0,0.620991706848145,-0.818801523651928,-31.1809420585632,1557,1557,"Bad Play","Incompletion","30yd to 40yd"
"2453","D.Mills","HOU",3,18,3,4,0,0,0,0,0.590165257453918,-1.93650035839528,-37.7995282411575,1551,1551,"Bad Play","Incompletion","10yd to 20yd"
"2454","S.Darnold","CAR",3,7,2,9,1,0,0,10,0.500646114349365,1.2380801923573,25.9424388408661,1497,1497,"Good Play","Completion","LOS to 10yd"
"2455","S.Darnold","CAR",3,-3,1,10,0,0,0,0,0.572827696800232,-0.524708762299269,-89.1230583190918,1388,1388,"Average Play","Incompletion","Behind LOS"
"2456","S.Darnold","CAR",3,13,2,10,1,0,0,16,0.554793298244476,1.62737094121985,26.5311360359192,1385,1385,"Good Play","Completion","10yd to 20yd"
"2457","S.Darnold","CAR",3,11,1,10,1,0,0,25,0.628158688545227,1.65417307364987,35.7515394687653,1329,1329,"Good Play","Completion","10yd to 20yd"
"2458","S.Darnold","CAR",3,5,2,18,1,0,0,10,0.824382662773132,0.17217542999424,19.0088748931885,1075,1075,"Average Play","Completion","LOS to 10yd"
"2459","S.Darnold","CAR",3,8,3,8,1,0,0,8,0.842245936393738,1.90187199949287,59.9955826997757,1025,1025,"Good Play","Completion","LOS to 10yd"
"2460","S.Darnold","CAR",3,25,2,11,1,0,0,30,0.858776807785034,2.8972296291613,62.4757021665573,900,900,"Good Play","Completion","20yd to 30yd"
"2461","S.Darnold","CAR",3,-2,2,6,0,0,0,0,0.919882476329803,-0.805659165140241,NA,809,809,"Bad Play","Incompletion","Behind LOS"
"2462","S.Darnold","CAR",3,3,3,6,1,0,0,5,0.914003968238831,-1.22966099039138,31.1990320682526,805,805,"Bad Play","Completion","LOS to 10yd"
"2463","D.Mills","HOU",3,12,1,10,1,0,0,13,0.118912376463413,0.709968910785392,31.4830720424652,764,764,"Good Play","Completion","10yd to 20yd"
"2464","D.Mills","HOU",3,15,1,10,1,0,0,15,0.134478196501732,0.858943492290564,27.3549556732178,727,727,"Good Play","Completion","10yd to 20yd"
"2465","D.Mills","HOU",3,-5,1,10,0,0,0,0,0.15233026444912,-0.473051475128159,-88.7661993503571,689,689,"Average Play","Incompletion","Behind LOS"
"2466","D.Mills","HOU",3,5,2,10,1,0,0,11,0.132164508104324,1.08516568003688,21.3460147380829,683,683,"Good Play","Completion","LOS to 10yd"
"2467","D.Mills","HOU",3,4,1,10,0,0,0,0,0.149301707744598,-0.465192384901457,-81.923645734787,648,648,"Average Play","Incompletion","LOS to 10yd"
"2468","D.Mills","HOU",3,4,2,10,1,0,0,5,0.134409964084625,-0.108734490000643,20.7676708698273,644,644,"Average Play","Completion","LOS to 10yd"
"2469","S.Darnold","CAR",3,3,2,6,1,0,0,8,0.898429572582245,0.972169468877837,21.0537135601044,506,506,"Good Play","Completion","LOS to 10yd"
"2470","S.Darnold","CAR",3,40,2,10,0,0,0,0,0.944858968257904,-0.799214432830922,-29.274594783783,379,379,"Bad Play","Incompletion","40yd to 50yd"
"2471","S.Darnold","CAR",3,6,3,10,1,0,0,11,0.937694847583771,2.09128059074283,26.6410708427429,372,372,"Good Play","Completion","LOS to 10yd"
"2472","S.Darnold","CAR",3,14,1,10,1,0,0,23,0.955981850624084,1.3946791094495,38.8173460960388,324,324,"Good Play","Completion","10yd to 20yd"
